rescue,batch_size,oracle_pairs,median_gap
True,8,20481,0.00044472025658265
True,8,20561,0.0004944996183886
True,8,20641,0.000509074643614
True,8,20721,0.000538357961112
True,8,20801,0.00045575756370385
True,8,20881,0.00045231255791605
True,8,20961,0.00041995909817325004
True,8,21041,0.0005059096417533999
True,8,21121,0.0004954544809029999
True,8,21201,0.00046199677622465
True,8,21281,0.0005176097438579
True,8,21361,0.0005329875961285499
True,8,21441,0.0004819450909789
True,8,21521,0.000469595199374
True,8,21601,0.0004217136219706
True,8,21681,0.0004676190039885
True,8,21761,0.0004260933704651
True,8,21841,0.0003809464659414
True,8,21921,0.00044137919722325
True,8,22001,0.00044402846761255
True,8,22081,0.00045481377950145
True,8,22161,0.00045553745941660003
True,8,22241,0.00046012865106524997
True,8,22321,0.0004931391393609499
True,8,22401,0.0005691968034242
True,8,22481,0.00052116715309135
True,8,22561,0.00050493021852155
True,8,22641,0.0005319432449297501
True,8,22721,0.0005197441152401999
True,8,22801,0.00047121805151960003
True,8,22881,0.0004909118657705
True,8,22961,0.00053132778853275
True,8,23041,0.0005380911953944
True,8,23121,0.0004926130160369
True,8,23201,0.00048784921312255
True,8,23281,0.0004756933606624
True,8,23361,0.00044600120779845
True,8,23441,0.0005186459756343
True,8,23521,0.0005000806804451
True,8,23601,0.0005124186973452501
True,8,23681,0.0005137091951480999
True,8,23761,0.0005165449506834
True,8,23841,0.0005109181669169
True,8,23921,0.00049254735744725
True,8,24001,0.0005179942564885001
True,8,24081,0.0004834753284783
True,8,24161,0.0005514932068923499
True,8,24241,0.00054446242754565
True,8,24321,0.0005539026051305999
True,8,24401,0.0005537819848746
True,8,24481,0.0005358227193763
True,8,24561,0.0006222911522777
True,8,24641,0.0005101969080274
True,8,24721,0.00045781724926725
True,8,24801,0.00057004267965505
True,8,24881,0.0005501751964205001
True,8,24961,0.0005576689754405
True,8,25041,0.0005227507506328499
True,8,25121,0.0005402908728173
True,8,25201,0.0005952502544137
True,8,25281,0.0005945373182666999
True,8,25361,0.0005404881191476999
True,8,25441,0.00047915772206500004
True,8,25521,0.00043590445042865
True,8,25601,0.00047688482159849996
True,8,25681,0.00050137603568595
True,8,25761,0.00048865556265505
True,8,25841,0.00048087120348844995
True,8,25921,0.0005412485674267499
True,8,26001,0.00049215609425785
True,8,26081,0.0005176128048072
True,8,26161,0.0005434667848178501
True,8,26241,0.0005279806895517
True,8,26321,0.0005569483462566
True,8,26401,0.00053322217455015
True,8,26481,0.0005186389437299001
True,8,26561,0.00048364874684909997
True,8,26641,0.0005505607653102
True,8,26721,0.0004985902050247
True,8,26801,0.00050377868578395
True,8,26881,0.00048845305071675
True,8,26961,0.00050011750928065
True,8,27041,0.0004948288672714501
True,8,27121,0.0005170950088273
True,8,27201,0.0005030233189957001
True,8,27281,0.0005111127768908
True,8,27361,0.0005457873821521
True,8,27441,0.00052194370986485
True,8,27521,0.0005615753897765001
True,8,27601,0.00053451176912795
True,8,27681,0.0005052647705623
True,8,27761,0.00054343269957915
True,8,27841,0.00046280203929155
True,8,27921,0.0005037376311833
True,8,28001,0.0004997815842910499
True,8,28081,0.00047760621875475
True,8,28161,0.0005010541676675
True,8,28241,0.00053572086990215
True,8,28321,0.00056687464565635
True,8,28401,0.00054158273311475
True,8,28481,0.00052047460634645
True,8,28561,0.0005464044359935001
True,8,28641,0.0006053931951539001
True,8,28721,0.00052137692964745
True,8,28801,0.0005100945409663501
True,8,28881,0.0005636440357687999
True,8,28961,0.0005539896751040501
True,8,29041,0.0006294418799348
True,8,29121,0.0005858315653135
True,8,29201,0.00050153347745135
True,8,29281,0.00054110490794905
True,8,29361,0.0005267295955597
True,8,29441,0.0004493217514234
True,8,29521,0.0004580363704942
True,8,29601,0.00042304334119025
True,8,29681,0.00043088696317145005
True,8,29761,0.00047075492081735
True,8,29841,0.00049840838517395
True,8,29921,0.0004766857928073
True,8,30001,0.0005264107671072
True,8,30081,0.0004795310256566
True,8,30161,0.0005630408250611499
True,8,30241,0.0005372600357453001
True,8,30321,0.00046366368437795
True,8,30401,0.0005520782328307
True,8,30481,0.0004481420873454
True,8,30561,0.00046935458473335
True,8,30641,0.00052200458613555
True,8,30721,0.0004712487526825
True,8,30801,0.0005197390813216
True,8,30881,0.0005022185210252
True,8,30961,0.00052910626380375
True,8,31041,0.0004983110007782999
True,8,31121,0.0005139137866456
True,8,31201,0.00051075222483995
True,8,31281,0.00059966845946665
True,8,31361,0.0005089050810153999
True,8,31441,0.0004358688418548
True,8,31521,0.00043100806167425
True,8,31601,0.0005246056830654001
True,8,31681,0.0005272339121864
True,8,31761,0.0004624524773979
True,8,31841,0.00047321974693165
True,8,31921,0.00045296181434025
True,8,32001,0.0005606257302508001
True,8,32081,0.00049149517435545
True,8,32161,0.0005285057872277
True,8,32241,0.0005271818058543
True,8,32321,0.00044707832114715
True,8,32401,0.0005026882896923
True,8,32481,0.00055342562340135
True,8,32561,0.0005924630175399501
True,8,32641,0.0005600624171155501
True,8,32721,0.00062101773403395
True,8,32801,0.0005278064232529501
True,8,32881,0.0005489868535732501
True,8,32961,0.0005802787236808
True,8,33041,0.0006145709076745499
True,8,33121,0.00062899810904455
True,8,33201,0.00056208894724235
True,8,33281,0.0005782594990190501
True,8,33361,0.0005964897836929
True,8,33441,0.00053962000276935
True,8,33521,0.00054950885416665
True,8,33601,0.00055621401811165
True,8,33681,0.0005363202972734
True,8,33761,0.00053324354613555
True,8,33841,0.00046527893554545
True,8,33921,0.00043551641993295
True,8,34001,0.0004063176612887
True,8,34081,0.00044354817724820005
True,8,34161,0.00045621770196155
True,8,34241,0.00048147006126290004
True,8,34321,0.0004629233307071
True,8,34401,0.00046673226122965
True,8,34481,0.0004539194183372
True,8,34561,0.00045511513611179997
True,8,34641,0.00042811226664825
True,8,34721,0.0005022420382018501
True,8,34801,0.00052011270926085
True,8,34881,0.000511327220364
True,8,34961,0.0004916034736494499
True,8,35041,0.0004998252915533
True,8,35121,0.00048732557802375
True,8,35201,0.0005751172869964999
True,8,35281,0.00059540333045265
True,8,35361,0.00064868457133555
True,8,35441,0.00061291073373085
True,8,35521,0.0005854953206103
True,8,35601,0.00051874260768685
True,8,35681,0.00057169539093575
True,8,35761,0.0005215834876608
True,8,35841,0.00060635525522375
True,8,35921,0.000575446377141
True,8,36001,0.00062857674110805
True,8,36081,0.0005963150170917499
True,8,36161,0.0005946911594012
True,8,36241,0.0005467086755132999
True,8,36321,0.00051701733074735
True,8,36401,0.0004729568729642
True,8,36481,0.00057108425110945
True,8,36561,0.0004387220337087
True,8,36641,0.0004715796203633
True,8,36721,0.00050514315169885
True,8,36801,0.00044752505133955
True,8,36881,0.00045460980476525
True,8,36961,0.00043820827922575
True,8,37041,0.00046609450778005
True,8,37121,0.00054708097389205
True,8,37201,0.00044083944550795003
True,8,37281,0.00053014199658505
True,8,37361,0.0005091439639851999
True,8,37441,0.0005089750195792001
True,8,37521,0.0005486459106695499
True,8,37601,0.00050822307273265
True,8,37681,0.00054936157551295
True,8,37761,0.00057400347067775
True,8,37841,0.0005564648063729
True,8,37921,0.00052054055937885
True,8,38001,0.00049245873058185
True,8,38081,0.0005077028406334501
True,8,38161,0.00047905291043055
True,8,38241,0.00048133314884065
True,8,38321,0.0004116776246987
True,8,38401,0.00043221439181045
True,8,38481,0.00047436133791740003
True,8,38561,0.0004774598339847
True,8,38641,0.0005210589185939501
True,8,38721,0.0004949245399319001
True,8,38801,0.0005084492454936
True,8,38881,0.00042396126662984997
True,8,38961,0.00041406047889445
True,8,39041,0.00046470107504465
True,8,39121,0.00042842943489415
True,8,39201,0.00049409170049755
True,8,39281,0.0005135845420385
True,8,39361,0.00050727396876125
True,8,39441,0.0005505865192256001
True,8,39521,0.0005665018273801
True,8,39601,0.000511013459564
True,8,39681,0.00048674370221930005
True,8,39761,0.00048224370965584996
True,8,39841,0.00047223485677735
True,8,39921,0.0004524652300439
True,8,40001,0.000504917324434
True,8,40081,0.0004916894072887999
True,8,40161,0.00048516550293515
True,8,40241,0.00047338478917865003
True,8,40321,0.0005361624131622999
True,8,40401,0.0005824004621497001
True,8,40481,0.00050578601035095
True,8,40561,0.00048749995657439995
True,8,40641,0.0005086518423866
True,8,40721,0.0005190580376983501
True,8,40801,0.0004898134025066001
True,8,40881,0.00056828963773545
True,8,40961,0.00056462877167805
True,8,41041,0.0005539882153375499
True,8,41121,0.0005614665137603
True,8,41201,0.0005675213251134499
True,8,41281,0.00059860641955285
True,8,41361,0.0006126635946399
True,8,41441,0.0006233846361931
True,8,41521,0.00055199953097235
True,8,41601,0.00053497061296065
True,8,41681,0.0005468423873144499
True,8,41761,0.0005858647351764
True,8,41841,0.00057757000074195
True,8,41921,0.0005384433587595501
True,8,42001,0.00051075166358845
True,8,42081,0.0005486938412627999
True,8,42161,0.0005461805474804
True,8,42241,0.00055089343105135
True,8,42321,0.00053744021508835
True,8,42401,0.00046724998474975004
True,8,42481,0.00049948474509335
True,8,42561,0.0004949336578844999
True,8,42641,0.0006120616866400501
True,8,42721,0.0006422327867721
True,8,42801,0.0006708011854458999
True,8,42881,0.0006126469700728999
True,8,42961,0.00055742257705965
True,8,43041,0.0004933453110820001
True,8,43121,0.0004992534864101
True,8,43201,0.0005055549585697
True,8,43281,0.0005870249393398
True,8,43361,0.0006080454310466
True,8,43441,0.0006027637900646999
True,8,43521,0.00055795573151935
True,8,43601,0.00049180761596095
True,8,43681,0.0005388687260054501
True,8,43761,0.00049706447939175
True,8,43841,0.00057267405293925
True,8,43921,0.0005797428048781
True,8,44001,0.0005938109107255
True,8,44081,0.00055622813155895
True,8,44161,0.00051615394726175
True,8,44241,0.00059544443426145
True,8,44321,0.0005768679756523499
True,8,44401,0.0005794408542647
True,8,44481,0.0005409448759716
True,8,44561,0.0005528724965019999
True,8,44641,0.00057393789972465
True,8,44721,0.00047972493281495
True,8,44801,0.00052289582581275
True,8,44881,0.00054837869704945
True,8,44961,0.00048224162962500004
True,8,45041,0.0005729508301337001
True,8,45121,0.00045015787672305003
True,8,45201,0.000505907196405
True,8,45281,0.00043036219869645
True,8,45361,0.0004635863607278
True,8,45441,0.0005615333595953499
True,8,45521,0.0005525944114235
True,8,45601,0.00047662994370640003
True,8,45681,0.0005173607593098001
True,8,45761,0.0005358767815648
True,8,45841,0.0005709514581537501
True,8,45921,0.00052050631863395
True,8,46001,0.0005400240750681
True,8,46081,0.0005784275801671999
True,8,46161,0.00054482440965175
True,8,46241,0.0005580303852252501
True,8,46321,0.00048713012719975
True,8,46401,0.0005564915963222499
True,8,46481,0.00052402817140465
True,8,46561,0.0005121407438872
True,8,46641,0.00055517958256285
True,8,46721,0.00052516776994825
True,8,46801,0.0005282106106396
True,8,46881,0.0005085981637211
True,8,46961,0.0004885132023559
True,8,47041,0.0004712029454041
True,8,47121,0.00046034136419585
True,8,47201,0.00052295711989455
True,8,47281,0.00054495190052155
True,8,47361,0.0005341169262602
True,8,47441,0.0005030977382287
True,8,47521,0.0005516278634738
True,8,47601,0.0005435749689004
True,8,47681,0.00050513736945445
True,8,47761,0.0004703460204034
True,8,47841,0.00050055322912085
True,8,47921,0.00042905110072675003
True,8,48001,0.00046782320920385
